measurement_index,rtt_seconds
0,1.7392256180010008
1,1.7411221279999154
2,1.7398669659996813
3,1.728706415000488
4,1.7289240270001756
5,1.736255985999378
6,1.732194868998704
7,1.732770967999386
8,1.728604281999651
9,1.7365800150000723
10,1.740190688000439
11,1.7323887509992346
12,1.7322869620002166
13,1.7325288470001396
14,1.7373024540011102
15,1.740691033000985
16,1.7284982099990884
17,1.7280812120006885
18,1.7279848379985197
19,1.732660235998992
