measurement_index,rtt_seconds
0,1.7309631600001012
1,1.7290689349993045
2,1.7359278129988525
3,1.7408505699986563
4,1.7410976360006316
5,1.7363015740011178
6,1.732611084000382
7,1.7409253360001458
8,1.7400531399998727
9,1.7410404980000749
10,1.7366117949986801
11,1.7319541869983368
12,1.732609209999282
13,1.7407258590010315
14,1.732878429000266
15,1.7285549789994548
16,1.7442631850008183
17,1.7286992619992816
18,1.7369369459993322
19,1.73173379400032
