measurement_index,rtt_seconds
0,0.27161951400012185
1,0.2635136680000869
2,0.26103908400000364
3,0.2656489599994529
4,0.26668524500018975
5,0.27448188199923607
6,0.27037419299995236
7,0.2700014279998868
8,0.30235703800099145
9,0.275196133999998
10,0.27373594299933757
11,0.2671918640007789
12,0.26935790499919676
13,0.26372910300051444
14,0.26972124600069947
15,0.2778747460015438
16,0.2745216109997273
17,0.2703493859989976
18,0.2700205789988104
19,0.27476317299988295
