measurement_index,rtt_seconds
0,0.3825008740004705
1,0.38384387199948833
2,0.38518305199977476
3,0.38140007200127
4,0.380756869999459
5,0.3884160020006675
6,0.3850984900000185
7,0.38504950199967425
8,0.3807469849998597
9,0.380938079999396
10,0.3816320049991191
11,0.38090923999880033
12,0.395006579999972
13,0.3879347759993834
14,0.3987496129993815
15,0.39080419699894264
16,0.38024103499992634
17,0.38515839599858737
18,0.39294877400061523
19,0.38934189899919147
