measurement_index,rtt_seconds
0,1.208785942000759
1,1.2061226189998706
2,1.2049265210007434
3,1.1998958269996365
4,1.1997302859999763
5,1.2085875429984299
6,1.2158962279991101
7,1.2006369290011207
8,1.1965281250013504
9,1.2193734230004338
10,1.2007100280006853
11,1.201079894999566
12,1.2026011769994511
13,1.208724803000223
14,1.2120155560005514
15,1.2830652540014853
16,1.2076475829999254
17,1.2115392680007062
18,1.2209247350001533
19,1.2082748909997463
