measurement_index,rtt_seconds
0,1.0717587020008068
1,1.077554389999932
2,1.0727245939997374
3,1.0810772059994633
4,1.0694834200003243
5,1.0804565429989452
6,1.0860520449987234
7,1.081022036001741
8,1.0733995430000505
9,1.076567337000597
10,1.0735677299999224
11,1.0809111960006703
12,1.0815643639998598
13,1.0731160399991495
14,1.0849470240009396
15,1.0772875029997522
16,1.0889962399996875
17,1.0738124469989998
18,1.076760109001043
19,1.0770602470001904
