measurement_index,rtt_seconds
0,1.7317186410000431
1,1.7280196699994121
2,1.7457179190005263
3,1.7278943870005605
4,1.7327588879998075
5,1.7316486349991465
6,1.728748473999076
7,1.7442306480006664
8,1.7372690539996256
9,1.7406720720009616
10,1.7329191179996997
11,1.7319726730002003
12,1.7403255350000109
13,1.732956429999831
14,1.7365442979989894
15,1.7336737950008683
16,1.7362841660014965
17,1.739615036000032
18,1.7377566520008259
19,1.7439377049995528
