measurement_index,rtt_seconds
0,0.26094352600011916
1,0.26267352499962726
2,0.261912919999304
3,0.26192131399875507
4,0.2620811340002547
5,0.27022726199902536
6,0.2748911809994752
7,0.26566176699998323
8,0.27423022000039055
9,0.2747096959992632
10,0.26609744900088117
11,0.27038784800060967
12,0.27058274899900425
13,0.2744786999992357
14,0.27447931300048367
15,0.2619757880001998
16,0.27427978800005803
17,0.2664869420004834
18,0.2699696050003695
19,0.2621651700010261
