measurement_index,rtt_seconds
0,0.2603085860009742
1,0.27092687699951057
2,0.26559407400054624
3,0.26629627399961464
4,0.27080562300034217
5,0.2663806479995401
6,0.2655342660000315
7,0.2666484990004392
8,0.2745141129998956
9,0.27448945800097135
10,0.27016242599893303
11,0.27033030399979907
12,0.2617614139999205
13,0.2657810040000186
14,0.2624760349990538
15,0.2627190959992731
16,0.26600741600123
17,0.27378558099917427
18,0.27505850499983353
19,0.2614512079999258
